age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
10,566374,565920,547054,537956,537418,542326,545130,552693,558196,571096,564793,561023,565982,570929,565198,568351,567324,569271,562764,557192,544309,537368,517693,512878,500900,491564,479950,462816,446575,431509,426819,418673,406894,389259,388841,389340,390458,391935,393449,395262,397268,399211,401519,403698,405469,407380,408954,410493,411714,413353,414997,416478,417500,418474,419347,420273,421065,422093,423261,424346,425230,426285,427287,428325,429350,430515,431854,433489,435289,437517,439869,442481,445298,448364,451790,455555,459640,463843,468229,472868,477879,482918,487968,493016,498058,503097,508132,513163,518199,523236,528282,533349,538439,543566,548737,553965,559244,564578,569975
11,571769,568684,569499,551622,542931,541177,547924,551007,557461,561199,574185,566859,561945,566055,570683,564759,568083,567812,569337,566257,560013,546219,539820,520186,515503,503659,494456,482975,465974,449866,434932,430376,422363,410717,393214,392929,393561,394812,396422,398069,400015,402154,404230,406671,408983,410887,412931,414638,416310,417664,419435,421213,422826,423982,425089,426095,427154,428078,429240,430540,431758,432776,433964,435098,436269,437427,438725,440197,441965,443898,446259,448744,451489,454439,457638,461197,465095,469313,473649,478168,482940,488083,493256,498439,503620,508795,513966,519134,524298,529467,534638,539817,545017,550239,555499,560803,566164,571577,577043
12,562281,573863,571180,573595,556540,547135,546663,553371,555780,561491,563954,576443,567704,562246,566021,570232,564478,568576,568025,573063,568876,561956,548709,542291,522788,518238,506525,497454,486105,469236,453260,438458,434033,426152,414637,397267,397113,397877,399260,401002,402780,404858,407129,409337,411909,414353,416389,418565,420403,422208,423694,425596,427506,429251,430538,431777,432915,434105,435162,436455,437887,439237,440386,441706,442972,444275,445565,446995,448598,450498,452563,455055,457673,460549,463631,466962,470652,474682,479032,483500,488151,493054,498330,503634,508949,514262,519568,524872,530171,535467,540768,546070,551381,556713,562067,567459,572895,578388,583932
13,565951,564359,576103,574651,578284,560460,553021,551938,557633,559950,564733,566121,577668,567956,562296,565648,570184,565035,569063,572003,575758,570894,564423,551189,544903,525533,521115,509534,500596,489379,472642,456798,442128,437835,430087,418704,401466,401445,402341,403857,405730,407641,409851,412255,414594,417299,419875,422044,424352,426322,428259,429877,431912,433954,435831,437250,438622,439892,441215,442403,443829,445394,446875,448157,449609,451008,452443,453865,455427,457163,459194,461392,464016,466766,469775,472989,476452,480275,484437,488919,493519,498302,503338,508746,514182,519629,525074,530513,535949,541381,546809,552242,557677,563120,568584,574070,579594,585162,590788
14,544761,568358,566610,578992,578169,582015,566019,558684,556355,561392,563250,566488,567354,578507,568077,562006,565934,571168,565871,573180,574688,577971,573577,566914,553812,547659,528422,524137,512689,503884,492800,476195,460484,445948,441788,434172,422922,405817,405929,406958,408606,410613,412656,415000,417535,420008,422846,425555,427856,430297,432400,434470,436221,438389,440563,442574,444126,445630,447033,448488,449810,451368,453066,454681,456095,457680,459211,460779,462334,464029,465898,468062,470393,473150,476033,479174,482521,486117,490073,494367,498983,503715,508632,513800,519341,524910,530490,536068,541640,547208,552773,558334,563900,569467,575043,580640,586260,591916,597617
15,559012,547025,570882,569709,582731,581012,587212,571616,563539,560238,564605,565211,567577,568252,579057,567907,562182,566861,572210,570115,575894,576880,580898,576112,569584,556618,550600,531498,527348,516036,507365,496416,479947,464371,449970,445945,438465,427350,410380,410627,411791,413575,415716,417895,420374,423045,425653,428626,431470,433906,436482,438721,440926,442812,445115,447425,449570,451257,452897,454435,456026,457483,459176,461009,462759,464308,466028,467695,469398,471088,472918,474922,477222,479688,482580,485598,488875,492357,496088,500179,504609,509360,514227,519279,524582,530258,535963,541678,547391,553098,558802,564502,570198,575899,581602,587313,593045,598800,604591
16,578356,559983,549909,574567,573866,585817,585422,592699,576646,567923,563391,566829,566463,568447,569082,579513,568641,563617,568006,574780,572808,578392,580241,583611,578969,572586,559765,553892,534935,530929,519761,511236,500431,484107,468676,454419,450539,443203,432234,415408,415800,417109,419037,421323,423647,426270,429086,431838,434956,437945,440526,443247,445630,447980,450010,452458,454913,457203,459035,460819,462502,464237,465839,467677,469654,471549,473243,475108,476919,478767,480602,482577,484725,487170,489780,492817,495980,499401,503028,506904,511139,515714,520610,525622,530818,536266,542087,547936,553796,559654,565506,571354,577198,583039,588885,594733,600588,606465,612365
17,586101,579525,561513,554212,579441,577712,590672,590575,597942,581230,571802,566265,568311,567946,569765,570420,581989,570790,565389,569673,580417,576342,582548,583468,587010,582540,576329,563680,557979,539194,535361,524365,516012,505379,489227,473968,459883,456176,449012,438214,421561,422125,423606,425706,428165,430660,433455,436443,439368,442658,445819,448572,451465,454020,456542,458745,461365,463991,466454,468458,470413,472269,474176,475950,477960,480110,482176,484043,486080,488063,490083,492090,494237,496558,499174,501957,505166,508501,512094,515893,519941,524348,529095,534163,539347,544715,550336,556329,562350,568382,574412,580436,586456,592473,598486,604504,610523,616551,622600
18,601777,588055,582069,566152,560832,585235,584895,598015,597142,604124,586324,575809,568901,570728,570722,575369,579330,586873,574707,566163,569708,586339,581658,587783,588982,592803,588613,582681,570311,564890,546384,542830,532113,524039,513686,497813,482833,469027,465599,458714,448196,431822,432665,434425,436804,439542,442317,445391,448658,451862,455431,458871,461904,465076,467910,470711,473193,476093,478998,481740,484023,486258,488392,490579,492632,494922,497350,499696,501842,504158,506421,508720,511006,513432,516032,518928,521989,525478,529092,532964,537043,541369,546056,551082,556429,561893,567540,573440,579712,586012,592323,598633,604936,611235,617531,623823,630121,636419,642726
19,626198,602618,591807,585495,569759,566346,594830,594316,605884,603863,610128,591398,579167,572067,574614,577538,587285,585535,590744,576282,567290,577155,592297,587639,594082,595601,599741,595870,590257,578206,573103,554917,551682,541284,533529,523494,507940,493280,479793,476683,470118,459919,443864,445025,447105,449803,452860,455954,459347,462933,466456,470344,474103,477454,480945,484099,487219,490020,493238,496463,499523,502125,504680,507133,509639,512010,514619,517367,520032,522496,525131,527713,530331,532936,535681,538600,541815,545196,549003,552936,557128,561525,566171,571176,576522,582187,587970,593936,600155,606746,613365,619995,626624,633246,639864,646479,653090,659707,666324
20,635651,626170,607321,595956,587868,572335,578058,605312,602480,612576,609674,615775,594700,581875,575189,580173,585466,592118,587458,592909,575636,573782,583884,597739,593371,600105,601913,606344,602763,597441,585680,580867,562971,560026,549919,542454,532710,517446,503075,489879,487060,480784,470875,455110,456562,458932,461920,465267,468652,472335,476211,480025,484203,488252,491894,495675,499119,502529,505620,509129,512644,515994,518887,521731,524475,527271,529933,532832,535870,538825,541580,544505,547377,550285,553180,556216,559425,562930,566601,570699,574922,579404,584091,589027,594323,599958,605914,611987,618244,624753,631634,638544,645464,652382,659295,666203,673109,680010,686917
21,650257,635305,632583,612255,599074,590835,584140,590437,614206,610542,618718,615920,619721,596841,584654,580454,587622,590127,593017,588045,588503,581848,581294,589648,603810,599750,606791,608907,613645,610372,605356,593903,589398,571809,569172,559371,552214,542777,527821,513758,500869,498357,492389,482787,467330,469090,471766,475062,478717,482408,486399,490583,494704,499189,503546,507495,511584,515335,519053,522451,526267,530089,533748,536947,540099,543150,546254,549223,552429,555775,559037,562099,565332,568511,571727,574930,578272,581789,585602,589580,593985,598515,603305,608300,613543,619147,625089,631353,637733,644297,651113,658302,665519,672747,679973,687192,694409,701621,708830
22,672028,650621,643386,639224,615714,603119,604671,596519,600267,623820,618115,625991,620480,622716,599431,588669,586266,591595,590999,593757,583508,595721,590338,587670,596364,610866,607146,614527,616983,622061,619128,614453,603340,599175,581925,579628,570168,563351,554254,539638,525915,513366,511194,505566,496304,481187,483287,486304,489940,493934,497966,502297,506821,511281,516107,520804,525093,529522,533613,537670,541409,545565,549727,553726,557266,560757,564148,567592,570901,574448,578133,581736,585138,588711,592230,595786,599329,603011,606868,611021,615339,620084,624955,630084,635419,641003,646946,653229,659832,666553,673457,680613,688142,695699,703267,710833,718392,725949,733501
23,708394,673909,661507,651548,643217,620124,618260,618142,606267,611599,632527,626323,631701,623610,625753,603268,594005,590504,592782,590841,588775,590811,604975,597509,595223,604299,619184,615847,623611,626449,631909,629359,625066,614335,610553,593686,591771,582694,576259,567544,553311,539970,527803,526014,520769,511889,497155,499637,503036,507054,511431,515846,520559,525465,530308,535516,540595,545267,550078,554552,558992,563113,567652,572197,576577,580500,584374,588147,591973,595665,599594,603662,607647,611432,615387,619289,623227,627152,631217,635456,639992,644692,649820,655073,660585,666302,672268,678594,685259,692245,699348,706634,714173,722085,730024,737974,745923,753865,761804
24,736842,711755,687440,671445,655410,647284,634739,632707,628144,616494,620643,641705,632953,635226,626406,629620,607703,597963,591632,591788,586919,596182,600986,612496,605431,603546,613024,628310,625373,633538,636778,642639,640490,636598,626269,622887,606421,604908,596231,590197,581884,568052,555112,543347,541959,537114,528636,514303,517186,520986,525406,530184,534999,540114,545421,550665,556274,561755,566827,572040,576915,581756,586278,591217,596163,600945,605269,609544,613719,617946,622039,626369,630838,635224,639410,643766,648069,652408,656735,661201,665841,670778,675880,681408,687062,692975,699094,705461,712188,719254,726641,734145,741833,749773,758085,766426,774777,783127,791470
25,779198,741177,727842,699874,676101,659365,662435,648469,642999,639200,625221,629785,648419,636172,638292,629535,634033,610365,598620,589181,588548,593948,606563,608758,620682,614032,612562,622454,638154,635632,644212,647866,654142,652407,648930,639015,636048,619997,618897,610635,605016,597118,583699,571174,559823,558850,554420,546356,532437,535735,539950,544784,549976,555206,560735,566457,572116,578139,584034,589522,595148,600438,605694,610630,615984,621345,626541,631279,635969,640558,645200,649707,654451,659335,664136,668736,673507,678224,682978,687719,692600,697655,703005,708522,714465,720534,726861,733394,740176,747317,754798,762600,770518,778620,786975,795702,804457,813223,821987
26,828619,784070,758879,742299,706101,680250,674244,675718,658216,654087,648230,634573,636582,651427,638904,642436,632522,636390,610326,594222,586447,595757,604837,614538,617158,629508,623283,622238,632556,648681,646585,655590,659669,666370,665060,662009,652519,649977,634352,633678,625841,620647,613174,600181,588081,577156,576607,572603,564965,551471,555194,559834,565093,570711,576367,582321,588468,594552,601001,607321,613234,619286,625001,630682,636044,641823,647609,653231,658394,663509,668524,673591,678524,683693,689002,694228,699254,704450,709593,714772,719938,725244,730724,736500,742442,748811,755305,762057,769016,776223,783790,791696,799923,808266,816794,825574,834726,843906,853098
27,865010,833458,802546,774121,749309,710814,695657,686628,684263,668204,662630,657302,641031,639283,653944,642007,645936,634599,636742,604340,592800,593962,606182,612738,622860,625902,638673,632869,632246,642985,659532,657857,667283,671784,678907,678018,675388,666319,664199,648995,648742,641327,636554,629503,616931,605253,594749,594622,591039,583822,570749,574894,579955,585636,591675,597752,604128,610696,617202,624072,630814,637148,643621,649757,655860,661643,667844,674051,680094,685679,691215,696651,702140,707494,713085,718815,724463,729910,735527,741091,746692,752279,758007,763909,770106,776469,783259,790174,797349,804728,812357,820345,828673,837321,846086,855035,864236,873810,883411
28,869634,871629,853201,819944,783404,756052,727577,709491,694690,693946,677576,671234,663290,643403,641855,657178,644515,647713,635013,630071,603690,600518,604263,614649,621656,632230,635723,648946,643594,643422,654613,671612,670388,680266,685218,692792,692356,690177,681560,679891,665138,665338,658374,654053,647453,635333,624106,614053,614378,611247,604481,591860,596456,601969,608102,614593,621121,627948,634968,641925,649247,656440,663226,670151,676739,683293,689528,696180,702839,709333,715370,721358,727245,733185,738991,745034,751216,757315,763213,769282,775298,781350,787389,793568,799922,806571,813385,820627,827994,835619,843451,851531,859971,868750,877850,887066,896467,906119,916145
29,883668,875739,891228,868826,828270,789630,772050,739773,716429,701935,701007,685561,676818,665331,645791,644695,659634,646532,647793,627765,629860,611485,610091,611975,622772,630191,641176,645081,658715,653774,654014,665615,683025,682213,692502,697866,705851,705826,704058,695853,694596,680254,680864,674312,670402,664213,652505,641689,632048,632784,630064,623710,611500,616507,622432,628976,635878,642817,650056,657487,664856,672589,680193,687390,694727,701726,708691,715337,722401,729471,736377,742824,749224,755523,761874,768091,774545,781138,787648,793958,800439,806866,813329,819780,826370,833135,840195,847421,855074,862852,870889,879131,887623,896474,905664,915176,924804,934615,944679
30,900924,890629,895245,908357,877287,834848,806212,785652,746600,723586,708916,708941,690730,678538,667346,648456,646636,661682,646752,640573,628267,637987,620619,617989,620294,631512,639352,650759,655085,669140,664620,665281,677304,695136,694744,705455,711240,719647,720042,718696,710912,710076,696155,697187,691056,687567,681800,670512,660118,650898,652055,649756,643823,632035,637464,643809,650774,658098,665458,673118,680971,688760,696915,704940,712558,720316,727736,735123,742191,749675,757167,764494,771363,778183,784903,791676,798314,805189,812204,819135,825866,832768,839616,846501,853373,860384,867570,875051,882699,890773,898972,907430,916094,925007,934279,943891,953823,963872,974105
31,893166,906049,906781,908177,914972,880861,848598,816391,791110,751830,727308,716312,714079,692273,680181,669475,650448,648958,661651,639502,641388,635933,646403,626967,624675,627319,638876,647055,658800,663464,677858,673677,674676,687038,705208,705155,716204,722328,731073,731807,730800,723354,722856,709275,710645,704852,701702,696273,685324,675269,666387,667883,665922,660328,648878,654645,661330,668633,676295,683994,691993,700184,708312,716805,725169,733126,741222,748981,756706,764112,771936,779766,787431,794639,801798,808856,815967,822944,830158,837511,844781,851851,859091,866278,873501,880711,888061,895586,903406,911392,919804,928342,937139,946141,955392,965003,974954,985225,995612
32,921367,896733,918756,916517,911436,917044,891104,855534,819346,794814,753237,734319,720876,715538,693458,681886,670717,652430,649095,655408,640417,648946,643835,651215,632035,630000,632901,644715,653150,665152,670073,684723,680799,682055,694673,713100,713303,724609,730989,739991,740982,740231,733042,732801,719476,721103,715567,712674,707501,696809,687010,678385,680137,678434,673096,661903,667927,674867,682428,690346,698302,706557,715005,723390,732139,740760,748974,757326,765342,773324,780986,789066,797153,805075,812539,819955,827270,834638,841872,849342,856951,864478,871805,879301,886745,894225,901692,909298,917079,925156,933399,942068,950862,959916,969175,978683,988550,998757,1009285
33,907912,926071,909430,928570,920311,913405,927496,897100,858065,822683,795912,759793,738827,722073,716830,694656,683056,672536,652402,643652,656863,647487,656413,648556,656187,637260,635477,638629,650694,659382,671635,676808,691710,688038,689545,702415,721094,721549,733107,739739,748993,750235,749736,742799,742810,729736,731615,726331,723689,718769,708328,698781,690408,692412,690960,685874,674933,681208,688401,696213,704383,712591,721098,729797,738434,747435,756308,764773,773378,781645,789879,797793,806125,814463,822637,830353,838021,845588,853207,860693,868415,876276,884055,891633,899381,907077,914808,922527,930386,938418,946747,955241,964162,973208,982514,992024,1001784,1011903,1022362
34,914821,913686,938166,918845,931974,922453,922752,933969,899375,861703,824202,801901,764214,739783,722978,718039,695415,684894,672541,647011,644714,663770,654308,661056,653446,661326,642646,641110,644510,656823,665758,678259,683679,698829,695404,697160,710278,729204,729907,741712,748591,758093,759583,759332,752642,752900,740075,742201,737164,734770,730097,719905,710605,702480,704731,703527,698689,687995,694518,701959,710018,718436,726891,735646,744593,753477,762726,771847,780559,789412,797927,806408,814570,823149,831735,840157,848120,856036,863850,871717,879450,887420,895529,903555,911381,919377,927320,935299,943266,951372,959652,968228,976970,986139,995433,1004986,1014744,1024751,1035118
35,943840,919819,925838,947186,922657,933893,931738,928730,936890,902528,862572,829672,806028,765110,741009,723845,718861,696965,685014,667278,648310,651300,670257,658813,665801,658432,666551,648112,646817,650457,663010,672185,684926,690587,705977,702793,704788,718146,737313,738256,750302,757421,767163,768893,768882,762433,762931,750346,752713,747916,745763,741330,731377,722318,714433,716925,715961,711363,700910,707673,715353,723653,732312,741007,750002,759189,768314,777803,787164,796117,805209,813964,822686,831088,839908,848734,857396,865600,873755,881810,889918,897891,906101,914450,922716,930783,939019,947202,955422,963628,971975,980495,989312,998294,1007703,1017237,1027030,1037029,1047276
36,946489,950576,933625,937952,953039,927222,945180,940224,933729,942128,905540,867619,833437,806726,765659,741912,724286,720821,696978,681128,668732,654236,657254,675857,664711,671998,664928,673346,655205,654209,658147,670999,680473,693513,699472,715161,712275,714570,728226,747691,748933,761278,768696,778736,780765,781053,774902,775699,763413,766078,761580,759725,755591,745937,737177,729590,732381,731716,727416,717262,724323,732303,740901,749858,758852,768146,777632,787055,796843,806502,815754,825145,834199,843219,851920,861039,870163,879124,887626,896081,904434,912840,921112,929621,938269,946834,955199,963734,972215,980734,989239,997884,1006703,1015818,1025099,1034807,1044640,1054732,1065029
37,958492,951090,960927,943903,943006,956367,937780,952376,944329,938132,944130,910056,871033,833639,807208,765861,742259,725890,720776,693606,682175,674296,659766,661985,680840,669947,677486,670668,679339,661450,660706,664897,678001,687727,701020,707231,723173,720539,723086,736994,756712,758206,770803,778473,788766,791048,791587,785689,786738,774704,777622,773376,771774,767892,758490,749982,742648,745691,745278,741231,731328,738643,746874,755725,764934,774181,783727,793465,803141,813181,823092,832596,842240,851546,860818,869772,879142,888520,897733,906487,915194,923800,932458,940982,949743,958644,967461,976078,984866,993600,1002370,1011128,1020025,1029097,1038464,1047997,1057957,1068042,1078387
38,906125,962393,960446,968518,948261,946183,966067,944598,955700,947990,939840,948332,912952,871157,834054,807330,765795,743989,725693,718130,694653,687364,679184,664016,666461,685543,674877,682643,676051,684949,667287,666769,671187,684518,694471,707990,714428,730596,728189,730962,745098,765042,766763,779586,787483,798003,800511,801277,795605,796882,785074,788218,784200,782824,779169,769994,761712,754605,757874,757688,753867,744192,751733,760191,769268,778704,788177,797950,807915,817817,828084,838222,847953,857823,867356,876855,886035,895632,905236,914676,923657,932591,941423,950308,959059,968047,977174,986218,995061,1004076,1013036,1022033,1031018,1040142,1049440,1059034,1068794,1078980,1089292
39,879771,909178,972098,967946,971570,951764,956854,972753,948291,959107,949399,943595,951165,912804,871203,833831,807054,767068,743730,723110,719002,699467,691735,683316,668368,671034,690336,679890,687877,681506,690623,673182,672884,677523,691074,701247,714986,721645,738033,735847,738841,753196,773361,775302,788346,796463,807203,809932,810919,805467,806964,795377,798741,794943,793787,790352,781398,773337,766450,769940,769974,766374,756918,764680,773358,782656,792312,802006,811999,822184,832307,842794,853153,863104,873194,882947,892667,902067,911885,921709,931369,940571,949725,958777,967883,976854,986062,995409,1004674,1013738,1022973,1032154,1041371,1050576,1059920,1069439,1079253,1089234,1099640
40,867729,882067,917270,979671,971104,973743,962193,964034,975932,951856,960310,953207,945705,950732,912484,870791,833227,808091,766871,741417,723448,723466,703590,695613,687400,672660,675532,695042,684802,692996,686831,696156,678921,678831,683676,697434,707814,721760,728626,745221,743241,746441,761004,781375,783524,796774,805099,816045,818980,820174,814929,816633,805252,808824,805232,804284,801056,792308,784454,777773,781470,781711,778318,769069,777037,785923,795428,805291,815191,825391,835783,846112,856807,867372,877530,887827,897787,907713,917321,927345,937376,947243,956652,966012,975272,984584,993762,1003177,1012731,1022202,1031473,1040915,1050303,1059727,1069138,1078690,1088415,1098437,1108624
41,841105,869171,889600,923565,983004,973231,980236,969156,968120,979184,953006,963786,955513,945247,950153,911851,870131,833979,807492,764338,741944,727487,727195,707121,699332,691308,676755,679817,699514,689463,697845,691869,701382,684335,684433,689467,703413,713981,728116,735170,751953,750162,753551,768302,788861,791198,804636,813149,824284,827408,828790,823733,825625,814433,818193,814790,814029,810990,802430,794764,788272,792157,792586,789382,780321,788478,797552,807245,817296,827385,837773,848353,858871,869754,880507,890853,901339,911487,921602,931398,941611,951830,961885,971482,981031,990479,999979,1009346,1018949,1028691,1038351,1047810,1057440,1067016,1076629,1086229,1095968,1105882,1116092
42,820941,842516,875888,895310,925982,985695,979649,984960,973216,972222,980248,956333,965669,955105,944551,949191,910933,870585,833206,804929,765085,745668,730832,730524,710627,703016,695170,680795,684033,703908,694035,702594,696796,706486,689617,689893,695104,709228,719973,734286,741517,758478,756864,760430,775359,796096,798610,812226,820917,832229,835531,837090,832211,834281,823266,827203,823978,823395,820533,812151,804662,798348,802411,803017,799990,791107,799441,808693,818563,828792,839059,849624,860382,871077,882138,893069,903592,914256,924582,934874,944847,955237,965634,975867,985641,995368,1004993,1014671,1024215,1033996,1043916,1053753,1063390,1073197,1082951,1092741,1102518,1112436,1122527
43,785370,822547,849333,881070,897310,927666,992492,984337,987426,977076,973900,983109,958096,965223,954408,943493,948160,911068,869464,831055,805565,768403,748543,734018,733879,714153,706712,699035,684830,688239,708284,698581,707309,701681,711541,694842,695288,700669,714963,725878,740360,747762,764892,763448,767185,782283,803190,805874,819660,828521,840003,843474,845204,840495,842734,831889,835997,832941,832528,829836,821624,814305,808161,812393,813170,810313,801600,810104,819525,829566,839965,850401,861136,872064,882929,894159,905261,915954,926787,937283,947745,957888,968449,979015,989418,999362,1009259,1019054,1028902,1038616,1048567,1058657,1068663,1078470,1088447,1098371,1108331,1118279,1128366
