age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
40,867729,882067,917270,979671,971104,973743,962193,964034,975932,951856,960310,953207,945705,950732,912484,870791,833227,808091,766871,741417,723448,723466,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585,333672,330952,328116,325234,322224,319287,316473,313951,311551
41,841105,869171,889600,923565,983004,973231,980236,969156,968120,979184,953006,963786,955513,945247,950153,911851,870131,833979,807492,764338,741944,727487,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585,333672,330952,328116,325234,322224,319287,316473,313951
42,820941,842516,875888,895310,925982,985695,979649,984960,973216,972222,980248,956333,965669,955105,944551,949191,910933,870585,833206,804929,765085,745668,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585,333672,330952,328116,325234,322224,319287,316473
43,785370,822547,849333,881070,897310,927666,992492,984337,987426,977076,973900,983109,958096,965223,954408,943493,948160,911068,869464,831055,805565,768403,748543,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585,333672,330952,328116,325234,322224,319287
44,778115,787084,829074,854196,882452,898742,933550,997542,986600,990052,978769,976785,984531,957607,964234,953322,942507,948308,910431,866831,832042,808540,771059,748543,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585,333672,330952,328116,325234,322224
45,773073,779806,793254,833637,855485,882945,904075,937727,1000289,989357,990724,981147,978283,983789,956402,962938,952006,942526,947191,908080,867935,834616,810803,771059,748543,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585,333672,330952,328116,325234
46,764041,773960,785943,797752,835272,856397,887740,907659,939638,1003176,990040,992410,982281,977252,982464,954941,961551,951644,941384,944130,909147,870236,836269,810803,771059,748543,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585,333672,330952,328116
47,756400,764534,778856,790443,799251,836140,861048,890940,909244,941770,1003945,991480,992630,981170,975787,980760,953283,960873,950417,938013,945208,911059,871324,836269,810803,771059,748543,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585,333672,330952
48,726688,756856,768632,781994,791970,800168,840980,864338,892304,911060,942201,1004959,991370,991110,979534,974118,979137,952392,959708,946747,939510,946880,911768,871324,836269,810803,771059,748543,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585,333672
49,725702,726874,760510,771187,782789,793106,804558,844208,865458,893628,911129,942955,1004792,989559,989111,977856,972309,977845,951065,955531,948070,941186,947176,911768,871324,836269,810803,771059,748543,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188,336585
50,728540,725013,729946,762833,771641,783028,797252,807580,845513,866805,893523,911755,942604,1002737,987355,987086,975914,970952,976325,946253,956817,949235,941266,947176,911768,871324,836269,810803,771059,748543,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642,339188
51,760355,727588,726982,731749,762960,771738,786009,800345,808858,846821,866643,893905,911065,940784,1000098,985049,984888,974426,968981,970580,947707,957708,948948,941266,947176,911768,871324,836269,810803,771059,748543,730832,727195,703590,691735,679184,659766,657254,670257,654308,656413,643835,646403,620619,610091,604263,606182,604837,606563,600986,604975,590338,581294,583884,592297,581658,582548,580241,580898,573577,564423,548709,539820,517693,510343,495763,483931,469845,450186,431424,413942,406841,396272,382068,363388,362950,363171,363783,364534,365097,365754,366405,366777,367341,367569,367167,366721,365693,364428,362598,361102,359508,357614,355120,352537,349807,347120,344243,341642
52,763066,759104,728850,727562,731465,762647,774091,788034,801894,810088,846619,866845,893005,908854,938229,997621,982355,983002,972528,962254,972093,948192,957103,947999,940324,946228,910856,870452,835432,809992,770287,747794,730101,726467,702886,691043,678504,659106,656596,669586,653653,655756,643191,645756,619998,609480,603658,605575,604232,605956,600385,604370,589747,580712,583300,591704,581076,581965,579660,580317,573003,563858,548160,539280,517175,509832,495267,483447,469375,449735,430992,413528,406434,395875,381685,363025,362587,362808,363419,364169,364732,365389,366038,366410,366974,367202,366799,366354,365327,364063,362235,360741,359148,357257,354765,352185,349457,346773,343899
53,799562,762286,759768,729127,726386,730791,764207,775518,788513,803336,809882,846433,865620,890949,906328,935698,994884,980231,980815,965612,963727,972448,947363,956145,947051,939384,945282,909945,869582,834597,809182,769517,747046,729371,725741,702183,690352,677826,658447,655940,668917,653000,655100,642547,645110,619378,608871,603055,604970,603627,605350,599784,603765,589157,580131,582716,591112,580495,581383,579081,579736,572430,563294,547612,538740,516658,509322,494771,482963,468905,449286,430561,413114,406027,395479,381304,362662,362225,362445,363055,363805,364367,365023,365672,366044,366607,366835,366433,365988,364962,363699,361873,360380,358789,356900,354410,351833,349108,346426
54,783318,798825,763190,759427,727758,724940,731616,765031,775547,788861,803027,809359,845199,863111,888056,903469,932941,992363,978055,972976,966893,963882,971125,946415,955189,946104,938445,944337,909035,868712,833762,808373,768748,746299,728641,725015,701481,689661,677148,657788,655284,668248,652347,654445,641905,644465,618759,608262,602452,604365,603024,604745,599184,603161,588568,579551,582134,590521,579914,580802,578502,579157,571857,562731,547064,538202,516141,508813,494277,482480,468436,448836,430131,412701,405621,395084,380922,362299,361863,362083,362692,363441,364003,364658,365306,365678,366240,366468,366066,365622,364597,363336,361511,360020,358430,356543,354056,351481,348759
55,790524,782704,799341,763120,757590,725952,724712,732071,764805,775430,787910,802167,807908,842569,860092,885121,900730,930364,990171,969939,974877,966681,962198,969182,944522,953279,944211,936568,942448,907217,866975,832095,806756,767210,744807,727184,723565,700078,688282,675794,656473,653973,666911,651042,653136,640621,643176,617521,607046,601247,603156,601818,603535,597986,601955,587391,578392,580969,589340,578754,579640,577345,577998,570714,561605,545970,537125,515109,507795,493288,481515,467500,447939,429270,411876,404810,394294,380161,361575,361139,361359,361967,362714,363275,363929,364576,364947,365508,365735,365334,364891,363868,362609,360788,359300,357713,355830,353348,350778
56,620521,789327,783063,799078,761612,755456,725107,724131,731473,764271,774220,786720,800398,804978,839440,856993,882238,898112,927825,981264,971430,974129,964518,960273,967244,942633,951372,942323,934694,940563,905402,865241,830430,805142,765676,743317,725730,722118,698678,686905,674442,655160,652665,665577,649740,651830,639340,641890,616286,605831,600044,601950,600614,602328,596790,600751,586216,577235,579807,588162,577597,578481,576190,576842,569572,560482,544878,536051,514078,506780,492302,480552,466565,447043,428412,411052,404000,393505,379400,360851,360417,360636,361243,361989,362548,363201,363847,364217,364777,365003,364603,364161,363140,361884,360066,358581,356998,355118,352641
57,638204,618633,788772,782730,797469,759939,753940,723605,722321,730457,762656,772508,784350,797381,801557,836111,853804,879334,895469,919463,982625,970213,971578,961624,957392,964342,939805,948518,939496,931890,937742,902686,862645,827939,802727,763379,741087,723552,719952,696582,684845,672419,653194,650707,663581,647791,649875,637422,639964,614437,604014,598244,600144,598812,600521,595000,598949,584458,575504,578068,586397,575864,576745,574461,575112,567864,558801,543243,534443,512536,505259,490825,479111,465165,445702,427126,409819,402788,392325,378262,359769,359335,359554,360159,360903,361461,362111,362755,363124,363683,363908,363510,363068,362051,360798,358986,357505,355927,354053
58,650120,636342,617113,787682,781196,795438,758644,752421,721625,720533,728427,760620,769691,780974,793763,798005,832470,850679,876379,886357,919985,981321,967230,968663,958739,954520,961449,936986,945673,936677,929095,934928,899978,860057,825455,800319,761089,738864,721382,717792,694492,682790,670402,651235,648755,661590,645847,647925,635510,638044,612594,602202,596449,598343,597016,598720,593215,597152,582704,573777,576334,584638,574137,575015,572738,573386,566160,557124,541614,532840,510999,503744,489352,477673,463769,444365,425845,408589,401580,391148,377127,358690,358257,358475,359079,359820,360376,361025,361667,362035,362592,362817,362419,361979,360964,359716,357909,356433,354859
59,651389,647806,634638,615061,785577,779273,793732,757157,749993,719456,717934,726109,757655,766096,777007,789831,794366,828928,847647,866942,886218,918257,977801,963361,964788,954904,950702,957603,933238,941890,932931,925378,931189,896378,856617,822154,797117,758044,735908,718496,714921,691714,680059,667720,648630,646160,658944,643264,645333,632968,635492,610143,599793,594063,595950,594628,596325,590842,594763,580373,571482,574028,582299,571840,572715,570447,571093,563895,554896,539447,530708,508955,501729,487395,475762,461914,442587,424142,406955,399974,389583,375619,357255,356824,357041,357642,358381,358935,359581,360220,360587,361141,361365,360969,360531,359521,358277,356478,355007
60,660039,648612,645759,632601,612425,783136,777384,791875,754849,747089,716525,715114,722856,753862,761782,773056,785725,790780,825539,838134,866055,884349,914546,973889,959507,960929,951084,946899,953773,929505,938122,929199,921677,927464,892793,853190,818865,793929,755012,732965,715622,712061,688947,677339,665049,645387,642929,655649,640047,642107,629803,632315,607093,596794,591093,592970,591655,593343,587888,591790,577472,568625,571158,579388,568981,569851,567595,568237,561076,552121,536750,528055,506410,499220,484958,473384,459605,440374,422021,404920,397974,387246,373365,355111,354683,354899,355497,356231,356781,357423,358059,358423,358974,359197,358803,358368,357363,356127,354339
61,728898,656830,645570,643090,629845,609406,780578,775247,789171,751973,743741,713207,711376,718861,749154,757380,768463,781577,787331,815350,836655,863616,880396,909973,969020,954710,956124,946329,942165,949004,924858,933432,924553,917068,922827,888329,848924,814771,789959,751237,729300,712044,708501,685502,673952,661724,642160,639715,652371,636847,638896,626654,629153,604057,593810,588138,590005,588696,590376,584948,588831,574584,565782,567731,575912,565567,566432,564189,564828,557709,548809,533529,524886,503371,496225,482048,470543,456847,437732,419489,402490,395586,384922,371125,352981,352555,352770,353364,354093,354641,355279,355911,356272,356820,357042,356651,356218,355219,353990
62,719086,724951,653155,642041,639371,626686,606247,777754,772329,786022,748381,739579,709028,706848,714112,744596,752539,764192,777491,776787,813170,834107,859463,875994,905423,964175,949936,951344,941597,937454,944259,920233,928765,919930,912483,918212,883887,844680,810697,786009,747481,725653,708484,704958,682075,670582,658415,638949,636516,649109,633663,635702,623520,626007,601037,590841,585197,587055,585753,587424,582023,585887,571711,562953,564893,573032,562739,563600,561368,562004,554921,546065,530862,522262,500855,493744,479638,468191,454563,435543,417391,400478,393608,382997,369269,351216,350792,351006,351597,352323,352867,353503,354131,354491,355036,355257,354867,354437,353443
63,698806,714930,720429,649165,637991,635847,623377,603126,774308,769030,781756,743703,734434,703996,701841,709343,739734,747881,759731,766661,774017,809779,829469,854306,870738,899990,958390,944236,945636,935948,931829,938593,914712,923192,914411,907008,912703,878584,839612,805833,781293,742996,721299,704233,700728,677982,665888,653806,634476,632060,644565,629227,631252,619156,621625,596830,586705,581101,582946,581653,583312,577949,581785,567709,559012,560938,569021,558800,559655,557439,558070,551036,542242,527146,518606,497349,490287,476280,464913,451381,432494,414470,397675,390853,380316,366684,348757,348337,348549,349136,349857,350397,351028,351652,352010,352196,352415,352028,351601
64,647968,694592,710285,715412,644468,633619,631759,620054,599248,770265,764571,776235,738110,728804,698200,696611,703998,734624,743258,749164,763387,770439,804592,823662,848326,864642,893690,951681,937627,939016,929396,925306,932023,908309,916730,908010,900659,906314,872434,833734,800192,775824,737795,716250,699303,695823,673237,661227,649230,630035,627636,640053,624823,626833,614822,617274,592652,582598,577033,578865,577581,579229,573904,577713,563735,555099,557012,565038,554888,555737,553537,554163,547179,538446,523456,514976,493867,486855,472946,461659,448221,429034,411154,394493,387726,377274,363751,345967,345550,345760,346343,347058,347594,348220,348839,349194,349379,349595,349212
65,621927,643935,689912,705341,709970,639784,629213,627782,615886,594956,765230,758494,769765,732105,722535,692446,690949,698687,729584,732932,745177,759377,764945,798155,817073,841539,857725,886541,944068,930126,931504,921961,917904,924567,901042,909396,900746,893454,899064,865454,827065,793790,769618,731893,710520,693010,689561,667177,655276,643387,624364,621987,634293,619199,621191,609288,611718,587318,577355,571840,573656,572383,574016,568738,572513,558662,550103,551999,559952,549894,550180,548001,548622,541707,533062,518221,509826,488928,481987,468217,457042,443739,424744,407042,390548,383849,373501,360113,342507,342095,342303,342879,343240,343771,344389,345002,345352,345535,345750
66,638148,616249,639211,684862,699451,703867,634525,624651,623149,611422,590318,758422,751469,762719,725284,716222,686750,685459,693488,719124,728265,740517,753367,758825,791770,810536,834807,850863,879449,936515,922685,924052,914585,910561,917171,893834,902121,893540,886306,891871,858531,820448,787440,763461,726037,704836,687465,684044,661840,650034,638239,619370,617011,629218,614246,616222,604414,606213,582032,572159,566693,568493,567231,568850,563620,567361,553634,545152,547031,554913,544945,545228,543069,543684,536832,528264,513557,505238,484528,477649,464003,452929,439745,420921,403379,387033,380394,370140,356872,339425,339016,339222,339793,340151,340677,341290,341897,342244,342426
67,620010,631560,609823,633847,678546,692926,697351,628926,619153,617482,606259,584348,750428,744050,754814,717997,709213,680430,679502,682607,713134,722914,733952,746586,751996,784644,803241,827293,843206,871534,928086,914381,915736,906354,902366,908916,885790,894002,885498,878329,883844,850804,813064,780353,756590,719503,698493,681278,677888,655883,644183,632495,613795,611458,623555,608718,610676,598974,600757,576794,567009,561593,563376,562126,563730,558547,562255,548651,540246,542107,549919,540041,540321,538181,538791,532001,523510,508935,500690,480167,473350,459827,448853,435788,417133,399749,383550,376970,366808,353660,336370,335965,336169,336735,337090,337270,337877,338478,338822
68,607099,613096,624156,602936,627537,671737,685761,690670,622405,612840,611459,599574,577444,741832,735440,746468,710430,701821,673956,672631,677877,707562,716001,727346,739867,745228,777582,796012,819848,835617,863690,920662,907066,908410,899103,895147,901645,878703,886850,878414,871303,876774,843997,806560,774890,751294,714467,693603,676509,673143,651292,639674,628068,609499,607178,619190,604456,606401,594781,597153,573333,563607,558223,559996,558753,560348,555196,558881,545359,537004,538855,546619,536800,537079,534952,535558,529341,520893,506390,498187,477766,470983,457528,446608,433609,415047,397750,381632,375086,364974,351892,334688,334285,334488,335051,335404,335584,336525,337124
69,590165,599272,605109,616106,595250,620913,664431,678348,682827,615244,606065,603954,591984,570390,732301,726598,737434,702312,694484,667039,662989,671142,699756,708124,719345,731728,737030,769028,787256,810829,826425,854189,910534,897088,898417,889213,885300,891727,869037,877094,869630,862590,868006,835557,798494,767142,743781,707322,686667,669744,666411,644779,633277,621787,603404,601106,612998,598412,600337,588834,591181,567600,557971,552641,554956,553725,555305,550199,553851,540451,532171,534005,541699,531969,532246,530138,530738,524576,516204,501833,493703,473467,466744,453410,442589,429706,411312,394170,378198,371710,361690,348725,332011,331611,331812,332371,332721,332899,333833
70,593006,581286,590259,596738,607171,587040,613505,656651,669922,674165,607771,597855,595286,583984,562352,722568,716867,728090,694140,686526,656510,655511,662810,691358,699627,710713,722948,728186,759800,777809,801099,816508,843939,899608,886323,887636,879432,875562,881918,859478,867446,860064,853101,858458,826366,789710,758703,735599,699541,679114,662377,659081,637687,626945,615569,597370,595095,606868,592428,594334,582945,585269,561924,552391,547115,549406,548187,549752,544697,548313,535046,527382,529199,536824,527182,527455,525367,525961,519855,511559,497316,489260,469205,462544,449329,438606,425839,407610,390623,374794,368364,358796,345935,329355,328958,329158,329712,330059,330236
71,608768,582710,570940,580825,587383,598104,578185,605668,647846,660569,665058,598679,588705,586521,575250,554076,711884,706643,718819,684969,675032,647968,646595,654193,682371,690532,701474,713549,718719,749923,767698,790685,805893,832968,888813,875687,876984,868879,865055,871335,849164,857037,849743,842864,848156,817276,781024,750357,727507,691846,671643,655091,651831,630672,620048,608798,590799,589144,600800,586504,588390,577116,579417,556304,546867,541643,543912,542706,544254,539250,542829,530231,522635,524436,531993,522437,522708,520638,521228,515177,506955,492841,484857,464983,458381,445285,435097,422432,404349,387498,371796,365418,355926,343168,326720,326326,326525,327074,327419
72,551297,597073,570967,560459,570283,577468,587968,568916,596491,638137,650682,654284,588597,579300,576453,566025,544914,700442,696577,708347,672556,665198,638193,636896,644380,672135,680864,691653,703560,708657,739424,756950,779616,794611,822139,877258,864303,865584,857583,853809,860007,838125,846752,839546,832750,837978,807469,771651,741353,718777,683544,664255,647885,644661,623735,613228,602101,584300,582664,594191,580052,582506,571345,573622,550741,541399,536227,538473,537279,538812,533858,537401,524929,517932,519716,527205,517735,518004,515953,516537,510540,502392,488405,480493,460798,454714,441723,431616,419053,401114,384398,368821,362494,353078,340422,324106,323715,323912,324458
73,536257,539510,584056,558877,548666,558969,566919,577357,558227,586796,627641,638890,642389,578208,568288,565998,555637,535439,689079,685037,694417,661834,654372,627981,626705,634070,661381,669971,681278,693006,698027,728332,745596,767921,783486,810629,864976,852203,853465,845577,841856,848827,827230,835745,828632,821924,827085,796972,762392,732457,710152,675342,656284,640110,636925,616250,606482,595478,577872,576254,587655,573671,576099,565060,567886,545234,535985,530865,533089,531906,533424,528519,532027,519679,513270,515039,522460,513075,513342,511309,511888,505945,497870,484009,476649,457111,451076,438189,428163,415700,397906,381322,365871,359594,350254,337699,321837,321449,321645
74,519840,523687,525966,570584,545807,536610,547037,555296,565455,546804,575849,614915,626150,630060,566362,556967,554591,544806,525745,676292,670404,681669,649422,642593,616678,615425,622657,650138,658581,669697,681225,686161,716679,733666,755635,770950,797659,851137,839420,840664,832893,829228,836095,814821,824044,817031,810417,815505,785814,751718,722202,700920,666562,647753,631789,628645,608239,598598,588332,570938,569339,580603,566787,569186,558279,561639,539236,530089,525025,527225,526055,527556,522705,526175,514483,508137,509888,517235,507945,508208,506196,506769,500886,493390,479653,472359,452997,447016,434246,424309,411959,394324,377890,362944,356717,347452,334998,319263,318878
75,496567,506960,509272,512406,555667,532190,523333,534116,542475,552626,535123,562945,601241,613015,615828,554027,544466,542572,533883,514408,660239,656499,667333,636433,629741,604344,603116,610204,637785,646068,656972,668282,673124,703779,720460,742033,757073,783301,836667,825149,826372,818734,815131,821881,801784,810859,803959,797450,802457,773241,740442,711369,690406,656564,638036,622312,619844,599723,590218,580096,562945,561369,572475,559419,561786,551021,554338,532226,523198,518200,520898,519742,521225,516433,519861,508309,502040,503770,511028,502357,502618,500628,501195,495376,487962,474377,467163,448467,442546,429903,420066,407839,390381,374112,359314,353150,343977,331983,316389
76,478976,482210,492039,494784,497591,540163,517250,509360,519955,528587,539128,521467,549087,586884,597697,601204,540220,531505,530624,521003,500510,644868,641299,651984,622432,615887,591049,589847,597389,624391,632501,643176,654248,659661,689703,706051,727192,742689,768418,820771,809472,810671,803997,800459,807087,787352,796264,790291,783894,788816,760096,727855,699276,679360,646059,627828,612355,609926,590727,581364,571394,554501,552948,563887,551028,553921,543307,546577,524775,515873,510945,514126,512985,514449,509719,513102,501701,495513,497725,504896,496329,496587,494620,495180,489431,482107,469159,462024,443534,437678,425174,415446,403353,386087,370370,355721,349619,340537,328663
77,454349,463150,466005,477519,478925,482076,523527,501056,493751,505137,513868,523877,507003,534331,570235,581870,584625,525763,518346,515948,505823,486886,628490,625266,635684,606871,600489,576863,575691,583052,609406,617953,628383,639200,644489,674530,690518,711194,726350,752282,803535,792473,793647,787113,784450,790945,771605,780339,774485,769000,773828,745654,714025,685990,667131,634430,616527,601333,598947,580685,571481,561681,545074,543548,554865,542211,545059,534614,537832,516379,508135,503281,506414,505291,506733,502073,505919,494677,488576,490756,497828,489380,489635,488190,488743,483069,475839,463060,456018,437768,432426,420072,410460,398513,381454,365926,351452,345423,336791
78,436815,438348,445416,449619,461122,462496,465661,505719,483515,477223,489364,497244,507613,491887,517299,553415,564036,567636,511316,502187,499100,490627,473055,610892,607759,617885,590485,584276,561288,560147,567893,593561,601886,612045,623220,628377,657666,673945,694126,708917,734227,785053,774246,775393,769009,767192,773545,754629,763171,758221,752851,757578,729995,699031,672270,653789,621741,604196,589907,587567,569652,560623,551009,535263,533764,544878,532452,535247,524991,528689,507600,499497,494725,497805,497206,498625,494040,497824,486762,480759,483395,490360,482040,482290,480867,481412,476306,469178,456577,449634,431639,426372,414191,405124,393332,376495,361169,346883,340933
79,411233,417981,420126,428003,431965,444178,444663,447558,486136,465205,459929,471533,479630,490262,473983,500056,534369,545322,549844,493664,483845,482055,474613,457917,591343,588918,598731,572180,566748,544449,543343,550856,576348,584432,594296,605770,610782,639252,655749,675384,689777,714403,764642,754115,755233,749784,748012,754206,735764,744855,740024,734782,739396,713206,682953,656808,638751,608063,590904,576929,574641,557689,548850,539437,524022,522555,533980,521802,524542,514491,518644,497956,490006,485325,488347,488256,489650,485148,488863,478000,472586,475177,482024,473845,474091,472692,473709,468685,461671,449272,442440,424733,419977,407978,399047,387432,370848,355751,342027
80,384464,392198,396927,400986,408313,413695,425452,425072,428253,465001,446148,440802,452313,461054,470284,456104,480635,514429,526084,527760,474013,465351,464274,457526,441432,570646,568306,578374,552726,547478,526483,525413,533228,557905,565730,575872,586991,591848,620074,636076,655123,669773,693685,742467,733000,734086,728790,727816,733842,715898,725489,720783,715678,720911,695375,665879,640387,623421,593469,576722,563660,561424,544862,536226,527570,512494,511059,522232,510845,513527,503687,507752,487997,480206,475619,478580,478979,480346,475930,479575,468918,464079,466624,473348,465316,465557,464657,465656,460717,453822,441634,435361,417937,413257,401451,392663,381621,365285,350415
81,359466,364084,370177,375502,380230,388238,393366,404492,404055,407354,442519,425307,420843,432359,439915,450097,435869,460163,493871,502658,504385,453769,446281,445703,439225,424216,548391,546710,556396,532275,527222,507529,506498,514565,538378,546495,556293,567033,572317,599612,615722,634159,649010,672181,719451,711010,712064,707655,706709,712561,695853,705175,700601,696355,701446,676600,648567,623737,607212,578632,562304,549568,547950,531786,523357,515436,500706,499304,510743,499606,502229,492606,497089,477749,470122,466106,469008,469400,470739,466887,470463,460009,455262,458225,464827,456940,457177,456293,457740,452885,446107,434126,428395,411250,406645,395027,386380,375896,359806
82,218936,336403,341661,349795,352229,357273,366342,371395,382462,381487,386199,418846,403312,400186,409352,418373,427083,414713,439070,468561,477431,479584,433039,425752,425646,419460,405550,524810,523202,533027,509920,505606,486720,486238,493983,517382,525182,535154,545486,551141,577426,593556,611329,626295,648654,694989,686836,687854,684303,683388,689759,673586,683315,678883,674768,680403,656302,629758,605649,589603,562431,546560,534180,533155,517428,509226,502034,487688,486322,497975,487116,489674,480783,485159,466283,459309,455386,458221,459073,460383,456616,460113,450349,445701,448602,455531,447801,448034,447167,449043,444280,437631,425878,420684,403848,399325,387917,379812,369506
83,155570,203983,310893,320554,326920,329201,332517,340053,345716,356922,358602,362879,394704,380759,376316,386509,394210,403674,392934,413022,441720,450978,454680,410520,403612,403938,398487,385678,499094,498088,507975,485953,482348,464331,464357,472247,494617,502599,512142,522576,528544,553752,569814,586876,601869,623357,668580,660736,662403,658983,658786,664928,650010,659399,655801,651825,657950,634644,609606,586268,570736,544995,529616,518155,517161,502422,494459,487475,474033,472705,484031,473964,476453,468283,472545,454159,447826,444001,446766,448055,449334,445657,449530,439991,435450,438733,445509,437950,438177,437776,439613,434950,428879,417360,412270,395771,391738,380546,372595
84,149725,143552,187932,287262,296659,303300,305359,307757,314667,320860,329591,334025,339153,369558,354648,352595,361140,369736,379577,365962,386374,413542,424096,427399,385889,379799,380510,375773,363695,471145,470693,480036,459712,456301,439722,440211,447691,469391,476966,486535,496969,502646,527172,542462,559293,573581,594682,638494,631003,633257,629988,630458,636336,622710,631704,628913,625101,631632,609258,585831,563404,548477,524286,509491,498983,498026,484335,476658,469926,457442,456161,467574,457849,460730,452830,456951,439626,433496,429793,432916,434166,435854,432287,436044,427231,422822,426010,433035,425687,425908,425957,427743,423207,417728,406509,401551,385481,381945,371033
