age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
42,820941,842516,875888,895310,925982,985695,979649,984960,973216,972222,980248,956333,965669,955105,944551,949191,910933,870585,833206,804929,765085,745668,730832,730524,710450,702473,694054,678886,681105,699708,688264,695012,687155,694535,675099,672469,674353,684739,691295,700996,703191,714701,707235,704567,712921,726776,722118,728243,729163,732533,727747,721084,707850,701432,681798,676983,664870,655268,643268,625637,608791,593017,587529,578499,565753,547073,540785,535269,530207,525336,520349,515491,510664,505637,500799,495713,490157,484616,478696,472668,466313,460230,454095,447788,441107,434311,427377,420428,413346,406397,399519,392570,385487,378519,371533,364592,357674,350875,344215
43,785370,822547,849333,881070,897310,927666,992492,984337,987426,977076,973900,983109,958096,965223,954408,943493,948160,911068,869464,831055,805565,768403,748543,734018,733710,713636,705659,697240,682072,684291,702894,691450,698198,690341,697721,678285,675655,677539,687925,694481,704182,706377,717887,710421,707753,716107,729962,725304,731429,732349,735719,730933,724270,711036,704618,684984,680169,668056,658454,646454,628823,611977,596203,590715,581685,568939,550259,543971,538455,533393,528522,523535,518677,513850,508823,503985,498899,493343,487802,481882,475854,469499,463416,457281,450974,444293,437497,430563,423614,416532,409583,402705,395756,388673,381705,374719,367778,360860,354061
44,778115,787084,829074,854196,882452,898742,933550,997542,986600,990052,978769,976785,984531,957607,964234,953322,942507,948308,910431,866831,832042,808540,771059,751631,737106,736798,716724,708747,700328,685160,687379,705982,694538,701286,693429,700809,681373,678743,680627,691013,697569,707270,709465,720975,713509,710841,719195,733050,728392,734517,735437,738807,734021,727358,714124,707706,688072,683257,671144,661542,649542,631911,615065,599291,593803,584773,572027,553347,547059,541543,536481,531610,526623,521765,516938,511911,507073,501987,496431,490890,484970,478942,472587,466504,460369,454062,447381,440585,433651,426702,419620,412671,405793,398844,391761,384793,377807,370866,363948
45,773073,779806,793254,833637,855485,882945,904075,937727,1000289,989357,990724,981147,978283,983789,956402,962938,952006,942526,947191,908080,867935,834616,810803,773939,754511,739986,739678,719604,711627,703208,688040,690259,708862,697418,704166,696309,703689,684253,681623,683507,693893,700449,710150,712345,723855,716389,713721,722075,735930,731272,737397,738317,741687,736901,730238,717004,710586,690952,686137,674024,664422,652422,634791,617945,602171,596683,587653,574907,556227,549939,544423,539361,534490,529503,524645,519818,514791,509953,504867,499311,493770,487850,481822,475467,469384,463249,456942,450261,443465,436531,429582,422500,415551,408673,401724,394641,387673,380687,373746
46,764041,773960,785943,797752,835272,856397,887740,907659,939638,1003176,990040,992410,982281,977252,982464,954941,961551,951644,941384,944130,909147,870236,836269,813566,776702,757274,742749,742441,722367,714390,705971,690803,693022,711625,700181,706929,699072,706452,687016,684386,686270,696656,703212,712913,715108,726618,719152,716484,724838,738693,734035,740160,741080,744450,739664,733001,719767,713349,693715,688900,676787,667185,655185,637554,620708,604934,599446,590416,577670,558990,552702,547186,542124,537253,532266,527408,522581,517554,512716,507630,502074,496533,490613,484585,478230,472147,466012,459705,453024,446228,439294,432345,425263,418314,411436,404487,397404,390436,383450
47,756400,764534,778856,790443,799251,836140,861048,890940,909244,941770,1003945,991480,992630,981170,975787,980760,953283,960873,950417,938013,945208,911059,871324,838842,816139,779275,759847,745322,745014,724940,716963,708544,693376,695595,714198,702754,709502,701645,709025,689589,686959,688843,699229,705785,715486,717681,729191,721725,719057,727411,741266,736608,742733,743653,747023,742237,735574,722340,715922,696288,691473,679360,669758,657758,640127,623281,607507,602019,592989,580243,561563,555275,549759,544697,539826,534839,529981,525154,520127,515289,510203,504647,499106,493186,487158,480803,474720,468585,462278,455597,448801,441867,434918,427836,420887,414009,407060,399977,393009
48,726688,756856,768632,781994,791970,800168,840980,864338,892304,911060,942201,1004959,991370,991110,979534,974118,979137,952392,959708,946747,939510,946880,911768,873798,841316,818613,781749,762321,747796,747488,727414,719437,711018,695850,698069,716672,705228,711976,704119,711499,692063,689433,691317,701703,708259,717960,720155,731665,724199,721531,729885,743740,739082,745207,746127,749497,744711,738048,724814,718396,698762,693947,681834,672232,660232,642601,625755,609981,604493,595463,582717,564037,557749,552233,547171,542300,537313,532455,527628,522601,517763,512677,507121,501580,495660,489632,483277,477194,471059,464752,458071,451275,444341,437392,430310,423361,416483,409534,402451
49,725702,726874,760510,771187,782789,793106,804558,844208,865458,893628,911129,942955,1004792,989559,989111,977856,972309,977845,951065,955531,948070,941186,947176,914103,876133,843651,820948,784084,764656,750131,749823,729749,721772,713353,698185,700404,719007,707563,714311,706454,713834,694398,691768,693652,704038,710594,720295,722490,734000,726534,723866,732220,746075,741417,747542,748462,751832,747046,740383,727149,720731,701097,696282,684169,674567,662567,644936,628090,612316,606828,597798,585052,566372,560084,554568,549506,544635,539648,534790,529963,524936,520098,515012,509456,503915,497995,491967,485612,479529,473394,467087,460406,453610,446676,439727,432645,425696,418818,411869
50,728540,725013,729946,762833,771641,783028,797252,807580,845513,866805,893523,911755,942604,1002737,987355,987086,975914,970952,976325,946253,956817,949235,941266,947176,914103,876133,843651,820948,784084,764656,750131,749823,729749,721772,713353,698185,700404,719007,707563,714311,706454,713834,694398,691768,693652,704038,710594,720295,722490,734000,726534,723866,732220,746075,741417,747542,748462,751832,747046,740383,727149,720731,701097,696282,684169,674567,662567,644936,628090,612316,606828,597798,585052,566372,560084,554568,549506,544635,539648,534790,529963,524936,520098,515012,509456,503915,497995,491967,485612,479529,473394,467087,460406,453610,446676,439727,432645,425696,418818
51,760355,727588,726982,731749,762960,771738,786009,800345,808858,846821,866643,893905,911065,940784,1000098,985049,984888,974426,968981,970580,947707,957708,948948,941266,947176,914103,876133,843651,820948,784084,764656,750131,749823,729749,721772,713353,698185,700404,719007,707563,714311,706454,713834,694398,691768,693652,704038,710594,720295,722490,734000,726534,723866,732220,746075,741417,747542,748462,751832,747046,740383,727149,720731,701097,696282,684169,674567,662567,644936,628090,612316,606828,597798,585052,566372,560084,554568,549506,544635,539648,534790,529963,524936,520098,515012,509456,503915,497995,491967,485612,479529,473394,467087,460406,453610,446676,439727,432645,425696
52,763066,759104,728850,727562,731465,762647,774091,788034,801894,810088,846619,866845,893005,908854,938229,997621,982355,983002,972528,962254,972093,948192,957103,947999,940324,946228,913188,875256,842807,820127,783299,763891,749380,749073,729019,721050,712639,697486,699703,718287,706855,713596,705747,713120,693703,691076,692958,703333,709883,719574,721767,733266,725807,723142,731487,745328,740675,746794,747713,751080,746298,739642,726421,720010,700395,695585,683484,673892,661904,644291,627461,611703,606221,597200,584466,565806,559524,554013,548957,544090,539108,534256,529433,524411,519577,514497,508947,503411,497497,491475,485126,479049,472920,466620,459945,453156,446229,439288,432212
53,799562,762286,759768,729127,726386,730791,764207,775518,788513,803336,809882,846433,865620,890949,906328,935698,994884,980231,980815,965612,963727,972448,947363,956145,947051,939384,945282,912275,874381,841964,819306,782516,763127,748631,748324,728290,720329,711927,696789,699003,717569,706148,712883,705041,712407,693009,690385,692265,702630,709173,718855,721045,732532,725081,722418,730756,744583,739934,746047,746965,750329,745552,738902,725695,719290,699695,694890,682801,673218,661242,643646,626834,611091,605614,596603,583882,565240,558964,553459,548408,543546,538569,533721,528903,523887,519058,513983,508438,502907,497000,490984,484641,478570,472448,466153,459485,452703,445783,438848
54,783318,798825,763190,759427,727758,724940,731616,765031,775547,788861,803027,809359,845199,863111,888056,903469,932941,992363,978055,972976,966893,963882,971125,946415,955189,946104,938445,944337,911363,873507,841122,818487,781734,762364,747882,747575,727561,719608,711215,696092,698304,716852,705442,712170,704336,711694,692316,689694,691573,701927,708464,718136,720324,731800,724356,721696,730025,743839,739194,745301,746218,749578,744807,738164,724969,718570,698995,694195,682118,672545,660581,643003,626207,610480,605009,596006,583298,564675,558405,552906,547859,543003,538030,533188,528375,523363,518539,513469,507930,502405,496503,490493,484156,478092,471975,465687,459026,452250,445337
55,790524,782704,799341,763120,757590,725952,724712,732071,764805,775430,787910,802167,807908,842569,860092,885121,900730,930364,990171,969939,974877,966681,962198,969182,944522,953279,944211,936568,942448,909540,871760,839440,816850,780170,760839,746387,746080,726106,718169,709792,694700,696908,715418,704031,710745,702928,710271,690932,688315,690189,700524,707047,716700,718884,730336,722907,720253,728565,742351,737716,743811,744726,748079,743317,736687,723519,717133,697597,692806,680754,671200,659260,641717,624955,609259,603799,594814,582132,563545,557289,551800,546764,541917,536954,532121,527318,522316,517502,512442,506914,501400,495510,489512,483188,477136,471031,464756,458108,451346
56,620521,789327,783063,799078,761612,755456,725107,724131,731473,764271,774220,786720,800398,804978,839440,856993,882238,898112,927825,981264,971430,974129,964518,960273,967244,942633,951372,942323,934694,940563,907721,870016,837761,815216,778610,759317,744894,744588,724654,716733,708373,693310,695514,713987,702623,709324,701522,708850,689550,686938,688809,699123,705633,715266,717446,728875,721462,718812,727108,740866,736241,742323,743236,746583,741830,735214,722072,715699,696202,691421,679392,669857,657941,640433,623705,608041,602591,593624,580967,562418,556174,550696,545670,540833,535880,531057,526263,521272,516467,511417,505900,500397,494519,488533,482222,476181,470089,463826,457192
57,638204,618633,788772,782730,797469,759939,753940,723605,722321,730457,762656,772508,784350,797381,801557,836111,853804,879334,895469,919463,982625,970213,971578,961624,957392,964342,939805,948518,939496,931890,937742,904998,867406,835248,812771,776274,757039,742659,742354,722480,714583,706247,691231,693427,711845,700515,707196,699417,706724,687481,684877,686743,697025,703516,713120,715293,726689,719297,716656,724927,738644,734032,740096,741007,744343,739605,733008,719906,713552,694114,689346,677354,667848,655967,638512,621834,606217,600783,591843,579224,560731,554506,549044,544033,539210,534273,529464,524684,519708,514917,509883,504382,498896,493035,487067,480775,474753,468679,462435
58,650120,636342,617113,787682,781196,795438,758644,752421,721625,720533,728427,760620,769691,780974,793763,798005,832470,850679,876379,886357,919985,981321,967230,968663,958739,954520,961449,936986,945673,936677,929095,934928,902283,864804,832742,810332,773945,754768,740431,740127,720313,712439,704129,689157,691347,709710,698414,705074,697319,704603,685419,682823,684682,694934,701405,710981,713148,724509,717139,714506,722752,736428,731830,737876,738784,742110,737386,730809,717746,711411,692031,687278,675322,665844,653999,636596,619968,604398,598981,590068,577487,559049,552842,547397,542401,537593,532670,527875,523110,518149,513373,508353,502869,497399,491556,485606,479333,473328,467273
59,651389,647806,634638,615061,785577,779273,793732,757157,749993,719456,717934,726109,757655,766096,777007,789831,794366,828928,847647,866942,886218,918257,977801,963361,964788,954904,950702,957603,933238,941890,932931,925378,931189,898674,861345,829411,807091,770849,751749,737469,737167,717431,709589,701312,686400,688582,706871,695620,702254,694530,701785,682677,680092,681944,692154,698600,708137,710295,721611,714271,711648,719861,733482,728903,734924,735829,739142,734436,727886,714875,708566,689263,684529,672621,663181,651383,634050,617488,601981,596585,587708,575177,556813,550631,545207,540231,535442,530539,525764,521018,516076,511319,506320,500858,495409,489590,483664,477415,471435
60,660039,648612,645759,632601,612425,783136,777384,791875,754849,747089,716525,715114,722856,753862,761782,773056,785725,790780,825539,838134,866055,884349,914546,973889,959507,960929,951084,946899,953773,929505,938122,929199,921677,927464,895079,857899,826093,803863,767766,748742,734520,734218,714562,706751,698507,682968,685139,703336,692142,698743,691057,698276,679264,676691,678534,688694,695107,704596,706743,718003,710699,708090,716261,729814,725258,731250,732149,735446,730764,724247,711301,705023,685817,681107,669258,659865,648126,630880,614401,598971,593602,584181,571726,553472,547327,541936,536990,532230,527356,522609,517892,512980,508251,503282,497852,492437,486653,480762,474551
61,728898,656830,645570,643090,629845,609406,780578,775247,789171,751973,743741,713207,711376,718861,749154,757380,768463,781577,787331,815350,836655,863616,880396,909973,969020,954710,956124,946329,942165,949004,924858,933432,924553,917068,922827,890604,853610,821963,799843,763927,744999,730847,730547,710989,703217,695014,679553,681713,699820,688681,695249,687602,694785,675867,673308,675141,685250,691631,701073,703210,714413,707146,704549,711964,725436,720906,726862,727757,731033,726380,719901,707033,700793,681702,677020,665242,655906,644238,627094,610714,595377,590041,580676,568295,550151,544043,538684,533768,529036,524192,519474,514784,509902,505202,500262,494865,489482,483733,477877
62,719086,724951,653155,642041,639371,626686,606247,777754,772329,786022,748381,739579,709028,706848,714112,744596,752539,764192,777491,776787,813170,834107,859463,875994,905423,964175,949936,951344,941597,937454,944259,920233,928765,919930,912483,918212,886151,849342,817853,795844,760107,741274,727193,726894,707434,699701,691539,676156,678305,696321,685238,691773,684164,691311,672488,669941,671766,681824,688173,697568,699694,710841,703610,701026,708404,721808,717302,723228,724118,727378,722748,716302,703498,697289,678293,673635,661916,652626,641017,623959,607661,592400,587090,577773,565454,547400,541323,535991,531099,526391,521571,516876,512210,507352,502676,497761,492391,487035,481314
63,698806,714930,720429,649165,637991,635847,623377,603126,774308,769030,781756,743703,734434,703996,701841,709343,739734,747881,759731,766661,774017,809779,829469,854306,870738,899990,958390,944236,945636,935948,931829,938593,914712,923192,914411,907008,912703,880834,844246,812946,791069,755547,736826,722830,722533,703189,694803,686699,671422,673556,691446,680441,686930,679375,686472,667781,665251,667063,677051,683356,692685,694796,705865,698685,696119,703445,716756,712281,718165,719049,722287,717689,711287,698573,692408,673545,668919,657282,648058,636529,619591,603407,588253,582981,573728,561496,543568,537533,532239,527381,522707,517920,513258,508625,503801,498654,493779,488452,483139
64,647968,694592,710285,715412,644468,633619,631759,620054,599248,770265,764571,776235,738110,728804,698200,696611,703998,734624,743258,749164,763387,770439,804592,823662,848326,864642,893690,951681,937627,939016,929396,925306,932023,908309,916730,908010,900659,906314,874668,838336,807255,785532,750258,731668,717770,717475,698267,689939,681892,666723,668842,686606,675678,682122,674619,681666,663106,660595,662394,672312,678572,687836,689932,700924,693794,691246,698521,711738,707295,713138,714016,717230,712665,706308,693683,687561,668830,664237,652682,643521,632074,614635,598580,583547,578317,569139,557004,539220,533233,527981,523162,518525,513776,509152,504556,499770,494665,489829,484544
65,621927,643935,689912,705341,709970,639784,629213,627782,615886,594956,765230,758494,769765,732105,722535,692446,690949,698687,729584,732932,745177,759377,764945,798155,817073,841539,857725,886541,944068,930126,931504,921961,917904,924567,901042,909396,900746,893454,899064,867671,831629,800797,779247,744256,725815,711310,711018,691983,683730,675755,660722,662822,680427,669597,675983,668547,675531,657138,654649,656432,666261,672465,681646,683723,694615,687550,685025,692234,705333,700929,706007,706875,710058,705538,699245,686747,680685,662142,657595,646155,637086,625753,608488,592594,577712,572534,563447,551434,533828,527901,522701,517931,512821,508125,503551,499006,494273,489224,484440
66,638148,616249,639211,684862,699451,703867,634525,624651,623149,611422,590318,758422,751469,762719,725284,716222,686750,685459,693488,719124,728265,740517,753367,758825,791770,810536,834807,850863,879449,936515,922685,924052,914585,910561,917171,893834,902121,893540,886306,891871,860729,824976,794391,773013,738302,720008,705619,705330,686447,678260,670349,655436,657519,674983,664240,670575,663199,669452,651224,648757,650524,660265,666413,675511,677569,688364,681362,678860,686004,698985,694621,699652,700514,703668,699188,692952,680566,674559,656183,651676,640339,631352,620121,603012,587261,572512,567381,558376,546471,529023,523150,517997,513269,508206,503552,499019,494515,489824,484821
67,620010,631560,609823,633847,678546,692926,697351,628926,619153,617482,606259,584348,750428,744050,754814,717997,709213,680430,679502,682607,713134,722914,733952,746586,751996,784644,803241,827293,843206,871534,928086,914381,915736,906354,902366,908916,885790,894002,885498,878329,883844,852983,817551,787241,766056,731657,713528,699269,698982,680269,672156,664315,649537,651602,668909,658262,664540,657230,663426,645363,642919,644670,654322,660415,669431,671471,682168,675230,672750,679830,692694,688369,693356,694209,697335,692896,686716,674441,668488,650277,645811,634576,625670,614540,597585,581975,567360,562275,553351,541552,524262,518441,513335,508650,503632,498516,494029,489570,484926
68,607099,613096,624156,602936,627537,671737,685761,690670,622405,612840,611459,599574,577444,741832,735440,746468,710430,701821,673956,672631,677877,707562,716001,727346,739867,745228,777582,796012,819848,835617,863690,920662,907066,908410,899103,895147,901645,878703,886850,878414,871303,876774,846159,811011,781731,760694,726536,708533,694374,694089,675507,667451,659665,644991,647040,664226,653654,659888,652630,659446,641491,639061,640802,650396,656453,665415,667442,678075,671178,668714,675751,688538,684239,689195,690044,693151,689431,683282,671069,665146,647026,642582,631403,622542,611467,594597,579066,564523,559463,550584,538845,521641,515849,510768,506107,501114,496024,492053,487611
69,590165,599272,605109,616106,595250,620913,664431,678348,682827,615244,606065,603954,591984,570390,732301,726598,737434,702312,694484,667039,662989,671142,699756,708124,719345,731728,737030,769028,787256,810829,826425,854189,910534,897088,898417,889213,885300,891727,869037,877094,869630,862590,868006,837697,802901,773913,753087,719270,701448,687430,687148,668752,660776,653069,638541,640570,657584,647118,653289,646103,652851,635076,632671,634394,644543,650545,659426,661435,671973,665138,662695,669669,682341,678081,682993,683833,686912,683226,677132,665029,659159,641203,636799,625721,616939,605964,589245,573854,559442,554428,545629,533995,517468,511722,506682,502058,497105,492055,488117
70,593006,581286,590259,596738,607171,587040,613505,656651,669922,674165,607771,597855,595286,583984,562352,722568,716867,728090,694140,686526,656510,655511,662810,691358,699627,710713,722948,728186,759800,777809,801099,816508,843939,899608,886323,887636,879432,875562,881918,859478,867446,860064,853101,858458,828483,794069,765400,744803,711358,693732,679868,679589,661395,654168,646538,632155,634164,651008,640646,646756,639642,646323,628725,626344,628050,638097,644039,652832,654821,665253,658486,656731,663642,676200,671978,676846,677679,680730,677077,671038,659044,653227,635432,631068,620089,611387,600510,583942,568689,554407,549438,541264,529723,513328,507629,502629,498041,493128,488119
71,608768,582710,570940,580825,587383,598104,578185,605668,647846,660569,665058,598679,588705,586521,575250,554076,711884,706643,718819,684969,675032,647968,646595,654193,682371,690532,701474,713549,718719,749923,767698,790685,805893,832968,888813,875687,876984,868879,865055,871335,849164,857037,849743,842864,848156,819369,785334,756981,736610,703533,686101,672390,672114,654120,646972,639426,625202,627823,644498,634240,640289,633246,639860,622438,620080,621769,631716,637599,646303,648273,658601,652560,650820,657670,670114,665930,670754,671580,674603,670983,664999,653112,647348,629713,625388,614508,606495,595706,579271,564140,549972,545043,536934,525485,509221,503568,498608,494057,489183
72,551297,597073,570967,560459,570283,577468,587968,568916,596491,638137,650682,654284,588597,579300,576453,566025,544914,700442,696577,708347,672556,665198,638193,636896,644380,672135,680864,691653,703560,708657,739424,756950,779616,794611,822139,877258,864303,865584,857583,853809,860007,838125,846752,839546,832750,837978,809537,775910,747897,727771,695091,678554,664994,664720,646925,639856,632392,618324,620917,637408,627263,633886,626913,633461,616213,613880,615551,625399,631223,639840,641790,652015,646034,644963,651751,664083,659937,664717,665535,668532,664945,659014,647234,641522,624045,620385,609592,601643,590941,574636,559627,545572,540682,532638,521281,505147,499539,494619,490105
73,536257,539510,584056,558877,548666,558969,566919,577357,558227,586796,627641,638890,642389,578208,568288,565998,555637,535439,689079,685037,694417,661834,654372,627981,626705,634070,661381,669971,681278,693006,698027,728332,745596,767921,783486,810629,864976,852203,853465,845577,841856,848827,827230,835745,828632,821924,827085,799013,766599,738922,719038,686750,670411,657014,656744,639162,632817,625436,611523,614087,630397,620363,626913,620017,627126,610051,607741,609396,619145,624911,633442,635372,645494,639574,639158,645885,658106,653997,658735,659546,662515,658960,653083,641409,636389,619053,615422,604716,596830,586213,570039,555150,541207,536357,528377,517111,501611,496042,491157
74,519840,523687,525966,570584,545807,536610,547037,555296,565455,546804,575849,614915,626150,630060,566362,556967,554591,544806,525745,676292,670404,681669,649422,642593,616678,615425,622657,650138,658581,669697,681225,686161,716679,733666,755635,770950,797659,851137,839420,840664,832893,829228,836095,814821,824044,817031,810417,815505,787827,755867,728577,709690,677822,661696,648472,648206,630853,624591,617931,604184,606718,622832,612919,619390,612577,620228,603341,601056,602693,612335,618037,626474,628383,638394,633178,632767,639426,651525,647457,652148,652950,655890,652370,647205,635636,630662,613482,609883,599273,591459,580937,564909,550153,536878,532066,524150,512974,497599,492074
75,496567,506960,509272,512406,555667,532190,523333,534116,542475,552626,535123,562945,601241,613015,615828,554027,544466,542572,533883,514408,660239,656499,667333,636433,629741,604344,603116,610204,637785,646068,656972,668282,673124,703779,720460,742033,757073,783301,836667,825149,826372,818734,815131,821881,801784,810859,803959,797450,802457,775221,744529,717649,699045,667655,651771,638745,639131,622021,615846,609280,595726,598223,614113,604951,611338,604614,612165,595497,593242,594858,604987,610620,618956,620843,630733,625580,625173,631753,643707,640335,644974,645768,648675,645194,640086,628644,623725,607347,603784,593280,585544,575128,559260,544652,531509,526745,518909,508358,493120
76,478976,482210,492039,494784,497591,540163,517250,509360,519955,528587,539128,521467,549087,586884,597697,601204,540220,531505,530624,521003,500510,644868,641299,651984,622432,615887,591049,589847,597389,624391,632501,643176,654248,659661,689703,706051,727192,742689,768418,820771,809472,810671,803997,800459,807087,787352,796264,790291,783894,788816,762043,731872,705449,687860,656972,641342,628525,628905,612690,606609,600140,586790,589250,604901,595877,602779,596149,603595,587160,584936,586530,597122,602682,610910,612772,622534,617448,617046,624172,635982,632651,637234,638018,640891,637452,632405,621729,616864,600666,597143,586754,579103,568801,553108,539205,526194,521478,513719,503274
77,454349,463150,466005,477519,478925,482076,523527,501056,493751,505137,513868,523877,507003,534331,570235,581870,584625,525763,518346,515948,505823,486886,628490,625266,635684,606871,600489,576863,575691,583052,609406,617953,628383,639200,644489,674530,690518,711194,726350,752282,803535,792473,793647,787113,784450,790945,771605,780339,774485,769000,773828,747564,717966,692045,675479,645147,629798,617212,617585,602275,596296,589938,576815,579233,595222,586343,593135,586611,593937,577766,576162,577732,588165,593642,601746,603580,613818,608803,608408,615433,627079,623794,628313,629724,632560,629165,624183,613647,608844,592857,589977,579713,572154,561976,546471,532735,519880,515220,508069
78,436815,438348,445416,449619,461122,462496,465661,505719,483515,477223,489364,497244,507613,491887,517299,553415,564036,567636,511316,502187,499100,490627,473055,610892,607759,617885,590485,584276,561288,560147,567893,593561,601886,612045,623220,628377,657666,673945,694126,708917,734227,785053,774246,775393,769009,767192,773545,754629,763171,758221,752851,757578,731865,702889,678204,661969,632244,617202,605485,605851,590831,584967,578729,566432,568807,584508,575789,582458,576052,583840,567944,566368,567910,578166,584144,592118,593923,603997,599062,598673,606202,617672,614437,618888,620278,623071,620357,615445,605056,600321,584557,581717,571597,564716,554670,539367,525809,513121,508522
79,411233,417981,420126,428003,431965,444178,444663,447558,486136,465205,459929,471533,479630,490262,473983,500056,534369,545322,549844,493664,483845,482055,474613,457917,591343,588918,598731,572180,566748,544449,543343,550856,576348,584432,594296,605770,610782,639252,655749,675384,689777,714403,764642,754115,755233,749784,748012,754206,735764,744855,740024,734782,739396,715032,686723,662606,646744,618334,603624,592164,592522,578424,572682,566576,554537,556862,572818,564273,570809,564531,572747,557153,555607,557120,567181,573629,581460,583232,593125,588279,588496,595897,607172,603992,608367,609734,613102,610431,605598,595375,590715,575204,572991,563023,556245,546350,531276,517922,505937
80,384464,392198,396927,400986,408313,413695,425452,425072,428253,465001,446148,440802,452313,461054,470284,456104,480635,514429,526084,527760,474013,465351,464274,457526,441432,570646,568306,578374,552726,547478,526483,525413,533228,557905,565730,575872,586991,591848,620074,636076,655123,669773,693685,742467,733000,734086,728790,727816,733842,715898,725489,720783,715678,720911,697156,669554,646040,631222,603494,589137,578544,578894,565120,559511,554111,542337,544611,560216,552423,558822,552675,560720,546010,544495,545977,555837,562730,570412,572151,581856,577102,577903,585170,596243,593120,597417,599368,602679,600054,595303,585254,581264,566001,563824,554015,547345,538155,523307,510153
81,359466,364084,370177,375502,380230,388238,393366,404492,404055,407354,442519,425307,420843,432359,439915,450097,435869,460163,493871,502658,504385,453769,446281,445703,439225,424216,548391,546710,556396,532275,527222,507529,506498,514565,538378,546495,556293,567033,572317,599612,615722,634159,649010,672181,719451,711010,712064,707655,706709,712561,695853,705175,700601,696355,701446,678333,652146,629243,614810,588407,574408,564081,565001,551557,546082,541367,529863,532085,547891,540270,546528,540516,548945,534544,533060,535058,544721,551475,559004,561280,570800,566137,566922,574637,585511,582444,586663,588579,592434,589853,585182,575304,571964,556945,554802,545151,538588,530083,515457
82,218936,336403,341661,349795,352229,357273,366342,371395,382462,381487,386199,418846,403312,400186,409352,418373,427083,414713,439070,468561,477431,479584,433039,425752,425646,419460,405550,524810,523202,533027,509920,505606,486720,486238,493983,517382,525182,535154,545486,551141,577426,593556,611329,626295,648654,694989,686836,687854,684303,683388,689759,673586,683315,678883,674768,680403,657983,633234,610995,596981,571932,558325,548287,549745,536665,531338,527291,516087,518250,534194,526763,532865,527544,535770,521714,520800,522752,532192,539343,546706,548932,558243,554248,555017,562570,573800,570795,574930,576808,581178,578646,574064,564373,561668,546920,544816,535338,529432,521071
83,155570,203983,310893,320554,326920,329201,332517,340053,345716,356922,358602,362879,394704,380759,376316,386509,394210,403674,392934,413022,441720,450978,454680,410520,403612,403938,398487,385678,499094,498088,507975,485953,482348,464331,464357,472247,494617,502599,512142,522576,528544,553752,569814,586876,601869,623357,668580,660736,662403,658983,658786,664928,650010,659399,655801,651825,657950,636270,612970,591443,577877,554202,541017,531838,533253,521102,515929,512000,501636,503739,519237,512540,518477,513828,521840,508150,507780,509683,518887,526399,533585,535757,545403,541500,542252,550193,561177,558238,562281,564695,568973,566494,562583,553086,550435,535982,534464,525167,519373
84,149725,143552,187932,287262,296659,303300,305359,307757,314667,320860,329591,334025,339153,369558,354648,352595,361140,369736,379577,365962,386374,413542,424096,427399,385889,379799,380510,375773,363695,471145,470693,480036,459712,456301,439722,440211,447691,469391,476966,486535,496969,502646,527172,542462,559293,573581,594682,638494,631003,633257,629988,630458,636336,622710,631704,628913,625101,631632,610819,589064,568377,555340,533142,520458,512160,513523,502342,497356,493568,484079,486109,501583,495114,501368,496872,504619,491889,491531,493373,502802,510080,517578,519685,529041,525797,526526,534238,545464,542607,546537,549448,553610,551199,547955,538706,536124,522046,521103,512037
85,170871,136599,130661,172989,262574,273069,279256,281629,283459,290266,296097,303765,309266,314699,341216,329223,326547,335183,344257,349855,338706,358308,384869,394833,397908,359649,353973,355015,350972,339691,440521,440098,449314,430750,427554,412459,412917,420381,440758,448348,457343,467648,472990,496596,511542,527413,541461,561380,603376,596298,599061,595969,596413,602610,589706,598855,596209,593220,599418,580278,559611,540527,528128,507551,495476,487576,489387,478732,474478,470864,461811,464234,479011,473329,479307,475009,482920,470738,470886,472651,481684,489167,496357,498377,507879,504765,505992,513402,524191,521988,525769,528569,533127,530804,527681,519312,516823,503252,502864
86,194274,154349,122595,118539,156707,238273,248246,254370,257105,259529,265316,270045,278125,284028,287224,313435,301039,300229,308797,313617,320243,310018,330127,354464,363641,366871,331956,326717,328034,324649,314214,407922,407531,416514,399736,396770,383174,383600,390955,410346,417412,426243,435848,441299,463324,477780,493131,506266,525452,564760,558731,561320,559019,559435,565851,553734,562924,560437,558220,564053,546622,527154,509717,498025,479128,467729,460759,462471,452402,448856,445437,437335,439629,454103,448716,454383,450784,458291,447201,447342,449491,458081,465198,472532,474455,484009,481041,482210,489786,500078,497976,502109,504783,509669,507449,504463,496982,494600,481613
